,League,Date,Home,Away,Goals_H_FT,Goals_A_FT,Result_FT,Odds_H,Odds_D,Odds_A,Pontos_H,Pontos_A,Total_Goals_FT,Over05_FT,Over15_FT,Over25_FT,Under25_FT,BTTS,Porc_Over05FT_Home,Porc_Over05FT_Away,Porc_Over15FT_Home,Porc_Over15FT_Away,Porc_Over25FT_Home,Porc_Over25FT_Away,Porc_BTTS_Home,Porc_BTTS_Away,Media_Pontos_H,Media_Pontos_A,Media_Gols_Feitos_Home,Media_Gols_Sofridos_Home,Media_Gols_Feitos_Away,Media_Gols_Sofridos_Away
1085,Espanha 1,22/08/2022,Girona,Getafe,3,1,H,2.8,2.9,2.9,3,0,4,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3.0,0.0,3.0,1.0,1.0,3.0
1086,Espanha 1,26/08/2022,Girona,Celta,0,1,A,2.8,3.1,2.75,0,3,1,1,0,0,1,0,100.0,100.0,50.0,0.0,50.0,0.0,50.0,0.0,1.5,3.0,1.5,1.0,1.0,0.0
1087,Espanha 1,26/08/2022,Betis,Osasuna,1,0,H,1.8,3.6,4.75,3,0,1,1,0,0,1,0,100.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0
1088,Espanha 1,27/08/2022,Elche,Sociedad,0,1,A,3.6,3.2,2.15,0,3,1,1,0,0,1,0,100.0,100.0,50.0,0.0,0.0,0.0,50.0,0.0,0.5,3.0,0.5,1.0,1.0,0.0
1089,Espanha 1,27/08/2022,Vallecano,Mallorca,0,2,A,2.05,3.25,4.0,0,3,2,1,1,0,1,0,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0
1090,Espanha 1,27/08/2022,Almeria,Sevilla,2,1,H,3.6,3.25,2.15,3,0,3,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.5,0.0,1.5,1.5,1.0,2.0
1091,Espanha 1,28/08/2022,Getafe,Villarreal,0,0,D,4.33,3.4,1.85,1,1,0,0,0,0,1,0,50.0,66.66666666666666,50.0,66.66666666666666,50.0,33.33333333333333,0.0,0.0,0.5,2.3333333333333335,0.0,1.5,1.6666666666666667,0.0
1092,Espanha 1,28/08/2022,Barcelona,Valladolid,4,0,H,1.14,8.5,15.0,3,0,4,1,1,1,0,0,50.0,100.0,50.0,100.0,50.0,50.0,0.0,50.0,2.0,0.5,2.0,0.0,0.5,2.5
1093,Espanha 1,28/08/2022,Espanol,Real Madrid,1,3,A,6.5,4.75,1.45,0,3,4,1,1,1,0,1,100.0,100.0,100.0,100.0,50.0,100.0,50.0,100.0,0.0,3.0,0.5,2.5,3.0,1.0
1094,Espanha 1,29/08/2022,Cadiz,Ath Bilbao,0,4,A,3.6,3.2,2.15,0,3,4,1,1,1,0,0,100.0,100.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,3.0,0.0,2.5,4.0,0.0
1095,Espanha 1,29/08/2022,Valencia,Ath Madrid,0,1,A,4.0,3.3,2.0,0,3,1,1,0,0,1,0,100.0,100.0,0.0,50.0,0.0,50.0,0.0,0.0,1.5,3.0,0.5,0.5,2.0,0.0
1096,Espanha 1,02/09/2022,Celta,Cadiz,3,0,H,1.66,3.6,5.5,3,0,3,1,1,1,0,0,100.0,100.0,100.0,100.0,100.0,50.0,66.66666666666666,0.0,1.3333333333333333,0.0,2.0,2.0,0.0,2.5
1097,Espanha 1,03/09/2022,Mallorca,Girona,1,1,D,2.15,3.2,3.6,1,1,2,1,1,0,1,1,100.0,100.0,100.0,50.0,50.0,0.0,100.0,50.0,0.5,0.5,1.0,1.5,0.5,1.0
1098,Espanha 1,03/09/2022,Real Madrid,Betis,2,1,H,1.4,5.25,6.5,3,0,3,1,1,1,0,1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3.0,1.5,2.0,1.0,1.5,1.5
1099,Espanha 1,03/09/2022,Sociedad,Ath Madrid,1,1,D,2.9,3.2,2.55,1,1,2,1,1,0,1,1,100.0,100.0,100.0,66.66666666666666,50.0,33.33333333333333,100.0,33.33333333333333,0.5,2.3333333333333335,1.0,2.5,1.6666666666666667,0.3333333333333333
1100,Espanha 1,03/09/2022,Sevilla,Barcelona,0,3,A,4.5,3.6,1.8,0,3,3,1,1,1,0,0,100.0,100.0,100.0,100.0,50.0,100.0,50.0,50.0,0.5,3.0,0.5,2.0,3.5,0.5
1101,Espanha 1,04/09/2022,Osasuna,Vallecano,2,1,H,2.0,3.1,4.33,3,0,3,1,1,1,0,1,100.0,66.66666666666666,100.0,66.66666666666666,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333,3.0,1.3333333333333333,2.0,0.6666666666666666,1.0,0.6666666666666666
1102,Espanha 1,04/09/2022,Ath Bilbao,Espanol,0,1,A,1.53,4.0,6.5,0,3,1,1,0,0,1,0,66.66666666666666,100.0,0.0,50.0,0.0,50.0,0.0,50.0,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,1.5,1.0
1103,Espanha 1,04/09/2022,Villarreal,Elche,4,0,H,1.33,5.0,10.0,3,0,4,1,1,1,0,0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,3.5
1104,Espanha 1,04/09/2022,Valencia,Getafe,5,1,H,1.9,3.2,4.5,3,0,6,1,1,1,0,1,100.0,100.0,33.33333333333333,100.0,33.33333333333333,100.0,33.33333333333333,100.0,2.0,0.0,2.0,0.6666666666666666,1.0,4.0
1105,Espanha 1,05/09/2022,Valladolid,Almeria,1,0,H,2.3,3.3,3.1,3,0,1,1,0,0,1,0,100.0,100.0,50.0,50.0,50.0,0.0,0.0,50.0,1.5,0.5,0.5,1.5,0.5,1.0
1106,Espanha 1,09/09/2022,Girona,Valladolid,2,1,H,2.25,3.25,3.4,3,0,3,1,1,1,0,1,100.0,100.0,66.66666666666666,100.0,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,2.0,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,2.3333333333333335
1107,Espanha 1,10/09/2022,Vallecano,Valencia,2,1,H,2.62,3.1,2.87,3,0,3,1,1,1,0,1,100.0,100.0,100.0,50.0,50.0,50.0,50.0,50.0,1.5,0.0,1.0,1.5,0.5,1.5
1108,Espanha 1,10/09/2022,Espanol,Sevilla,2,3,A,2.87,3.25,2.5,0,3,5,1,1,1,0,1,100.0,100.0,100.0,100.0,66.66666666666666,100.0,66.66666666666666,100.0,0.0,1.0,1.0,2.6666666666666665,1.6666666666666667,2.0
1109,Espanha 1,10/09/2022,Cadiz,Barcelona,0,4,A,13.0,6.5,1.22,0,3,4,1,1,1,0,0,100.0,100.0,66.66666666666666,100.0,66.66666666666666,100.0,0.0,33.33333333333333,0.0,3.0,0.0,3.0,3.6666666666666665,0.3333333333333333
1110,Espanha 1,10/09/2022,Ath Madrid,Celta,4,1,H,1.61,3.8,6.0,3,0,5,1,1,1,0,1,100.0,100.0,100.0,50.0,50.0,50.0,50.0,50.0,1.5,1.5,2.0,1.5,1.0,2.0
1111,Espanha 1,11/09/2022,Real Madrid,Mallorca,4,1,H,1.25,6.0,11.0,3,0,5,1,1,1,0,1,100.0,66.66666666666666,100.0,66.66666666666666,100.0,33.33333333333333,100.0,33.33333333333333,3.0,1.3333333333333333,3.0,1.0,1.0,1.3333333333333333
1112,Espanha 1,11/09/2022,Elche,Ath Bilbao,1,4,A,4.0,3.6,1.9,0,3,5,1,1,1,0,1,100.0,100.0,66.66666666666666,100.0,33.33333333333333,100.0,66.66666666666666,50.0,0.3333333333333333,3.0,0.6666666666666666,2.0,4.0,0.5
1113,Espanha 1,11/09/2022,Getafe,Sociedad,2,1,H,3.75,3.0,2.15,3,0,3,1,1,1,0,1,66.66666666666666,100.0,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,1.0,0.6666666666666666
1114,Espanha 1,11/09/2022,Betis,Villarreal,1,0,H,2.8,3.4,2.5,3,0,1,1,0,0,1,0,100.0,75.0,33.33333333333333,50.0,33.33333333333333,25.0,0.0,0.0,3.0,1.75,1.6666666666666667,0.0,1.25,0.25
1115,Espanha 1,12/09/2022,Almeria,Osasuna,0,1,A,2.6,3.25,2.75,0,3,1,1,0,0,1,0,100.0,100.0,66.66666666666666,0.0,66.66666666666666,0.0,66.66666666666666,0.0,1.0,1.5,1.0,1.3333333333333333,0.5,0.5
1116,Espanha 1,16/09/2022,Valladolid,Cadiz,0,1,A,2.0,3.25,4.0,0,3,1,1,0,0,1,0,100.0,100.0,33.33333333333333,66.66666666666666,33.33333333333333,33.33333333333333,0.0,0.0,1.0,1.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667
1117,Espanha 1,17/09/2022,Mallorca,Almeria,1,0,H,2.0,3.3,4.0,3,0,1,1,0,0,1,0,100.0,100.0,66.66666666666666,33.33333333333333,33.33333333333333,0.0,66.66666666666666,33.33333333333333,1.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0
1118,Espanha 1,17/09/2022,Barcelona,Elche,3,0,H,1.08,11.0,26.0,3,0,3,1,1,1,0,0,66.66666666666666,100.0,66.66666666666666,100.0,66.66666666666666,100.0,0.0,0.0,2.3333333333333335,0.0,2.3333333333333335,0.0,0.0,3.3333333333333335
1119,Espanha 1,17/09/2022,Valencia,Celta,3,0,H,2.3,3.2,3.3,3,0,3,1,1,1,0,0,100.0,100.0,50.0,66.66666666666666,50.0,66.66666666666666,25.0,33.33333333333333,2.25,1.0,2.25,0.5,0.6666666666666666,2.3333333333333335
1120,Espanha 1,17/09/2022,Ath Bilbao,Vallecano,3,2,H,1.53,4.0,6.5,3,0,5,1,1,1,0,1,75.0,75.0,25.0,75.0,25.0,50.0,25.0,50.0,1.75,1.0,1.0,0.75,1.25,1.25
1121,Espanha 1,18/09/2022,Osasuna,Getafe,0,2,A,1.8,3.4,5.0,0,3,2,1,1,0,1,0,100.0,100.0,100.0,100.0,50.0,66.66666666666666,50.0,66.66666666666666,2.25,1.0,1.5,1.0,1.3333333333333333,2.6666666666666665
1122,Espanha 1,18/09/2022,Villarreal,Sevilla,1,1,D,1.7,3.8,5.0,1,1,2,1,1,0,1,1,100.0,100.0,100.0,100.0,50.0,75.0,50.0,100.0,2.0,1.0,2.5,0.5,1.5,1.75
1123,Espanha 1,18/09/2022,Betis,Girona,2,1,H,1.75,3.6,5.0,3,0,3,1,1,1,0,1,100.0,100.0,50.0,66.66666666666666,50.0,33.33333333333333,25.0,66.66666666666666,3.0,0.3333333333333333,1.75,0.25,0.6666666666666666,1.3333333333333333
1124,Espanha 1,18/09/2022,Sociedad,Espanol,2,1,H,1.7,3.6,5.0,3,0,3,1,1,1,0,1,100.0,100.0,100.0,66.66666666666666,66.66666666666666,66.66666666666666,100.0,66.66666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333
1125,Espanha 1,18/09/2022,Ath Madrid,Real Madrid,1,2,A,3.1,3.4,2.3,0,3,3,1,1,1,0,1,100.0,100.0,100.0,100.0,66.66666666666666,100.0,66.66666666666666,100.0,1.0,3.0,1.6666666666666667,1.6666666666666667,2.75,1.0
1126,Espanha 1,30/09/2022,Ath Bilbao,Almeria,4,0,H,1.33,5.0,9.5,3,0,4,1,1,1,0,0,80.0,100.0,40.0,50.0,40.0,25.0,20.0,25.0,2.0,0.25,1.6,0.6,0.25,1.75
1127,Espanha 1,01/10/2022,Cadiz,Villarreal,0,0,D,6.0,4.0,1.57,1,1,0,0,0,0,1,0,75.0,60.0,50.0,40.0,50.0,20.0,0.0,0.0,0.25,1.6,0.0,2.25,1.0,0.2
1128,Espanha 1,01/10/2022,Getafe,Valladolid,2,3,A,2.3,3.0,3.5,0,3,5,1,1,1,0,1,75.0,100.0,75.0,100.0,75.0,75.0,50.0,75.0,1.0,1.0,1.0,1.75,1.25,2.25
1129,Espanha 1,01/10/2022,Sevilla,Ath Madrid,0,2,A,3.0,3.2,2.5,0,3,2,1,1,0,1,0,100.0,100.0,100.0,75.0,33.33333333333333,25.0,33.33333333333333,25.0,0.3333333333333333,2.5,0.3333333333333333,2.0,1.75,0.25
1130,Espanha 1,01/10/2022,Mallorca,Barcelona,0,1,A,9.0,5.0,1.36,0,3,1,1,0,0,1,0,100.0,100.0,50.0,75.0,25.0,75.0,50.0,25.0,1.0,3.0,0.75,1.0,3.0,0.25
1131,Espanha 1,02/10/2022,Espanol,Valencia,2,2,D,2.62,3.3,2.7,1,1,4,1,1,1,0,1,100.0,100.0,100.0,66.66666666666666,75.0,66.66666666666666,75.0,66.66666666666666,0.25,0.3333333333333333,1.25,2.5,1.0,1.6666666666666667
1132,Espanha 1,02/10/2022,Celta,Betis,1,0,H,2.45,3.4,2.87,3,0,1,1,0,0,1,0,100.0,100.0,75.0,66.66666666666666,75.0,66.66666666666666,50.0,66.66666666666666,1.75,1.0,1.75,1.5,1.0,1.3333333333333333
1133,Espanha 1,02/10/2022,Girona,Sociedad,3,5,A,3.25,3.2,2.3,0,3,8,1,1,1,0,1,100.0,100.0,75.0,50.0,75.0,50.0,75.0,50.0,1.5,2.25,2.0,2.0,2.0,1.25
1134,Espanha 1,02/10/2022,Real Madrid,Osasuna,1,1,D,1.3,5.5,9.5,1,1,2,1,1,0,1,1,100.0,100.0,100.0,33.33333333333333,66.66666666666666,0.0,100.0,33.33333333333333,2.3333333333333335,1.3333333333333333,2.3333333333333335,1.0,0.6666666666666666,0.6666666666666666
1135,Espanha 1,03/10/2022,Vallecano,Elche,2,1,H,1.72,3.6,5.25,3,0,3,1,1,1,0,1,100.0,100.0,100.0,100.0,66.66666666666666,100.0,66.66666666666666,25.0,2.0,0.0,1.3333333333333333,1.3333333333333333,0.25,3.0
1136,Espanha 1,07/10/2022,Osasuna,Valencia,1,2,A,2.4,3.2,3.1,0,3,3,1,1,1,0,1,100.0,100.0,100.0,75.0,60.0,75.0,60.0,75.0,1.8,1.0,1.4,1.2,1.25,1.5
1137,Espanha 1,08/10/2022,Almeria,Vallecano,3,1,H,2.9,3.3,2.55,3,0,4,1,1,1,0,1,100.0,80.0,75.0,80.0,75.0,60.0,75.0,60.0,1.5,0.8,1.5,1.25,1.2,1.6
1138,Espanha 1,08/10/2022,Ath Madrid,Girona,2,1,H,1.45,4.33,7.5,3,0,3,1,1,1,0,1,100.0,100.0,100.0,75.0,75.0,50.0,75.0,75.0,1.5,0.25,1.75,1.5,0.75,1.5
1139,Espanha 1,08/10/2022,Sevilla,Ath Bilbao,1,1,D,3.0,3.3,2.4,1,1,2,1,1,0,1,1,100.0,100.0,100.0,100.0,25.0,66.66666666666666,50.0,66.66666666666666,0.5,2.3333333333333335,0.5,1.75,3.0,0.6666666666666666
1140,Espanha 1,08/10/2022,Getafe,Real Madrid,0,1,A,6.5,4.5,1.5,0,3,1,1,0,0,1,0,80.0,100.0,60.0,80.0,60.0,80.0,40.0,80.0,0.8,3.0,0.8,1.6,2.4,0.8
1141,Espanha 1,09/10/2022,Valladolid,Betis,0,0,D,2.8,3.4,2.4,1,1,0,0,0,0,1,0,75.0,75.0,25.0,50.0,25.0,50.0,0.0,50.0,1.0,1.0,0.25,1.0,0.75,1.0
1142,Espanha 1,09/10/2022,Cadiz,Espanol,2,2,D,2.87,3.2,2.55,1,1,4,1,1,1,0,1,80.0,100.0,60.0,75.0,60.0,75.0,20.0,75.0,0.4,1.25,0.4,2.2,1.5,1.5
1143,Espanha 1,09/10/2022,Sociedad,Villarreal,1,0,H,2.5,3.4,2.75,3,0,1,1,0,0,1,0,100.0,60.0,75.0,20.0,50.0,0.0,75.0,0.0,1.75,1.0,1.25,1.5,0.4,0.4
1144,Espanha 1,09/10/2022,Barcelona,Celta,1,0,H,1.28,6.0,9.0,3,0,1,1,0,0,1,0,75.0,100.0,50.0,50.0,50.0,50.0,0.0,25.0,2.5,0.75,2.0,0.0,0.5,2.0
1145,Espanha 1,10/10/2022,Elche,Mallorca,1,1,D,3.0,3.1,2.5,1,1,2,1,1,0,1,1,100.0,75.0,75.0,75.0,25.0,25.0,75.0,50.0,0.5,1.25,0.75,1.75,1.0,1.25
1146,Espanha 1,14/10/2022,Vallecano,Getafe,0,0,D,2.05,3.2,3.8,1,1,0,0,0,0,1,0,75.0,75.0,75.0,75.0,50.0,50.0,50.0,50.0,1.75,1.0,1.0,1.0,1.0,2.0
1147,Espanha 1,15/10/2022,Girona,Cadiz,1,1,D,1.9,3.3,4.5,1,1,2,1,1,0,1,1,100.0,100.0,80.0,75.0,60.0,25.0,80.0,25.0,1.4,1.0,1.8,1.8,0.5,1.5
1148,Espanha 1,15/10/2022,Valencia,Elche,2,2,D,1.4,4.75,7.5,1,1,4,1,1,1,0,1,100.0,100.0,60.0,100.0,60.0,100.0,40.0,40.0,2.0,0.2,2.2,0.8,0.6,2.8
1149,Espanha 1,15/10/2022,Mallorca,Sevilla,0,1,A,2.9,3.0,2.7,0,3,1,1,0,0,1,0,100.0,100.0,40.0,80.0,20.0,60.0,40.0,80.0,0.8,1.4,0.6,1.0,1.4,1.4
1150,Espanha 1,15/10/2022,Ath Bilbao,Ath Madrid,0,1,A,2.45,3.2,3.0,0,3,1,1,0,0,1,0,100.0,100.0,40.0,60.0,40.0,20.0,20.0,20.0,1.8,2.6,1.6,0.8,1.6,0.2
1151,Espanha 1,16/10/2022,Celta,Sociedad,1,2,A,2.6,3.2,2.8,0,3,3,1,1,1,0,1,100.0,100.0,80.0,60.0,80.0,60.0,60.0,60.0,1.4,2.4,1.6,1.6,2.0,1.2
1152,Espanha 1,16/10/2022,Real Madrid,Barcelona,3,1,H,2.2,3.6,3.1,3,0,4,1,1,1,0,1,100.0,100.0,100.0,80.0,75.0,80.0,100.0,40.0,2.5,2.4,2.5,1.0,2.6,0.8
1153,Espanha 1,16/10/2022,Espanol,Valladolid,1,0,H,2.2,3.3,3.5,3,0,1,1,0,0,1,0,100.0,100.0,80.0,80.0,60.0,60.0,60.0,60.0,0.8,0.8,1.2,2.0,1.0,2.0
1154,Espanha 1,16/10/2022,Betis,Almeria,3,1,H,1.57,4.1,5.75,3,0,4,1,1,1,0,1,100.0,100.0,60.0,60.0,60.0,40.0,40.0,40.0,3.0,0.2,2.0,0.4,0.4,2.0
1155,Espanha 1,17/10/2022,Villarreal,Osasuna,2,0,H,1.57,4.2,6.0,3,0,2,1,1,0,1,0,100.0,100.0,100.0,50.0,33.33333333333333,0.0,33.33333333333333,25.0,2.3333333333333335,1.0,2.3333333333333335,0.3333333333333333,0.5,1.0
1156,Espanha 1,18/10/2022,Sevilla,Valencia,1,1,D,2.25,3.4,3.2,1,1,2,1,1,0,1,1,100.0,100.0,100.0,80.0,20.0,60.0,60.0,80.0,0.6,1.0,0.6,1.6,1.2,1.4
1157,Espanha 1,18/10/2022,Getafe,Ath Bilbao,2,2,D,4.75,3.3,1.83,1,1,4,1,1,1,0,1,80.0,100.0,60.0,100.0,60.0,75.0,60.0,75.0,1.0,2.0,1.2,1.4,2.75,1.0
1158,Espanha 1,18/10/2022,Ath Madrid,Vallecano,1,1,D,1.55,3.75,7.0,1,1,2,1,1,0,1,1,100.0,100.0,100.0,100.0,60.0,60.0,80.0,80.0,1.4,0.8,1.6,1.4,1.4,1.8
1159,Espanha 1,19/10/2022,Cadiz,Betis,0,0,D,4.0,3.3,2.0,1,1,0,0,0,0,1,0,60.0,60.0,60.0,40.0,60.0,40.0,20.0,40.0,0.6,1.0,0.4,2.0,0.6,0.8
1160,Espanha 1,19/10/2022,Valladolid,Celta,4,1,H,2.9,3.3,2.45,3,0,5,1,1,1,0,1,80.0,100.0,40.0,60.0,40.0,60.0,20.0,40.0,1.4,0.6,1.0,1.0,0.6,2.4
1161,Espanha 1,19/10/2022,Sociedad,Mallorca,1,0,H,1.55,4.0,6.5,3,0,1,1,0,0,1,0,100.0,80.0,60.0,60.0,40.0,20.0,60.0,40.0,2.0,1.0,1.2,1.2,0.8,1.2
1162,Espanha 1,19/10/2022,Elche,Real Madrid,0,3,A,8.5,5.75,1.3,0,3,3,1,1,1,0,0,100.0,100.0,80.0,80.0,40.0,80.0,60.0,60.0,0.4,3.0,0.6,2.0,2.6,0.6
1163,Espanha 1,20/10/2022,Almeria,Girona,3,2,H,2.6,3.25,2.8,3,0,5,1,1,1,0,1,100.0,100.0,80.0,80.0,80.0,60.0,80.0,80.0,1.8,0.2,1.8,1.4,1.0,1.8
1164,Espanha 1,20/10/2022,Osasuna,Espanol,1,0,H,2.05,3.6,3.5,3,0,1,1,0,0,1,0,100.0,100.0,80.0,60.0,40.0,60.0,40.0,60.0,1.8,1.0,1.2,1.0,1.2,1.4
1165,Espanha 1,20/10/2022,Barcelona,Villarreal,3,0,H,1.5,4.5,6.0,3,0,3,1,1,1,0,0,80.0,60.0,60.0,20.0,60.0,20.0,0.0,0.0,2.6,0.4,2.2,0.0,0.0,1.0
1166,Espanha 1,22/10/2022,Vallecano,Cadiz,5,1,H,1.72,3.5,5.25,3,0,6,1,1,1,0,1,80.0,100.0,80.0,80.0,60.0,40.0,60.0,40.0,2.0,0.8,1.8,1.0,0.6,2.2
1167,Espanha 1,22/10/2022,Valladolid,Sociedad,1,0,H,3.6,3.4,2.05,3,0,1,1,0,0,1,0,80.0,100.0,20.0,60.0,20.0,60.0,20.0,60.0,2.0,1.8,1.2,0.4,1.8,1.4
1168,Espanha 1,22/10/2022,Valencia,Mallorca,1,2,A,1.75,3.5,5.0,0,3,3,1,1,1,0,1,100.0,100.0,80.0,80.0,80.0,40.0,60.0,60.0,1.4,1.4,2.2,1.2,1.2,1.4
1169,Espanha 1,22/10/2022,Real Madrid,Sevilla,3,1,H,1.36,4.75,8.5,3,0,4,1,1,1,0,1,100.0,100.0,100.0,80.0,80.0,60.0,100.0,80.0,2.6,1.4,2.6,1.0,1.4,1.6
1170,Espanha 1,23/10/2022,Espanol,Elche,2,2,D,1.66,3.75,5.25,1,1,4,1,1,1,0,1,100.0,100.0,80.0,100.0,80.0,100.0,80.0,60.0,1.0,0.4,1.6,2.0,1.0,2.6
1171,Espanha 1,23/10/2022,Betis,Ath Madrid,1,2,A,3.2,3.3,2.3,0,3,3,1,1,1,0,1,100.0,100.0,60.0,60.0,60.0,20.0,60.0,40.0,2.4,2.6,1.6,0.8,1.4,0.4
1172,Espanha 1,23/10/2022,Girona,Osasuna,1,1,D,2.55,3.2,2.9,1,1,2,1,1,0,1,1,100.0,100.0,80.0,60.0,40.0,0.0,80.0,40.0,1.0,1.0,1.4,1.8,0.6,1.0
1173,Espanha 1,23/10/2022,Villarreal,Almeria,2,1,H,1.36,4.75,9.0,3,0,3,1,1,1,0,1,100.0,100.0,100.0,60.0,50.0,60.0,50.0,40.0,2.5,0.0,2.25,0.5,0.4,2.2
1174,Espanha 1,23/10/2022,Barcelona,Ath Bilbao,4,0,H,1.55,4.5,5.5,3,0,4,1,1,1,0,0,100.0,100.0,80.0,100.0,80.0,80.0,0.0,60.0,3.0,1.6,3.0,0.0,2.2,1.6
1175,Espanha 1,24/10/2022,Celta,Getafe,1,1,D,1.75,3.5,5.0,1,1,2,1,1,0,1,1,100.0,80.0,80.0,80.0,60.0,40.0,60.0,60.0,1.4,1.0,1.4,1.4,1.0,1.8
1176,Espanha 1,28/10/2022,Mallorca,Espanol,1,1,D,2.25,3.1,3.4,1,1,2,1,1,0,1,1,100.0,100.0,40.0,60.0,0.0,40.0,40.0,60.0,1.0,1.0,0.6,0.8,1.0,1.2
1177,Espanha 1,29/10/2022,Almeria,Celta,3,1,H,3.3,3.3,2.25,3,0,4,1,1,1,0,1,100.0,100.0,80.0,80.0,80.0,80.0,80.0,60.0,2.4,0.0,2.2,1.2,0.6,3.0
1178,Espanha 1,29/10/2022,Cadiz,Ath Madrid,3,2,H,7.0,3.6,1.6,3,0,5,1,1,1,0,1,60.0,100.0,60.0,80.0,60.0,40.0,40.0,60.0,1.2,2.0,1.0,1.6,1.6,1.0
1179,Espanha 1,29/10/2022,Sevilla,Vallecano,0,1,A,2.0,3.3,4.0,0,3,1,1,0,0,1,0,100.0,100.0,80.0,80.0,20.0,60.0,40.0,80.0,0.4,0.8,0.4,1.6,1.2,1.8
1180,Espanha 1,29/10/2022,Valencia,Barcelona,0,1,A,5.0,4.33,1.57,0,3,1,1,0,0,1,0,100.0,100.0,80.0,60.0,80.0,60.0,60.0,20.0,1.4,2.4,2.2,1.2,2.0,0.6
1181,Espanha 1,30/10/2022,Osasuna,Valladolid,2,0,H,1.9,3.4,4.33,3,0,2,1,1,0,1,0,100.0,100.0,80.0,80.0,40.0,60.0,40.0,40.0,1.8,0.6,1.2,1.0,0.8,2.2
1182,Espanha 1,30/10/2022,Real Madrid,Girona,1,1,D,1.2,6.5,13.0,1,1,2,1,1,0,1,1,100.0,100.0,100.0,100.0,60.0,60.0,100.0,100.0,2.2,0.4,2.4,1.0,1.2,1.8
1183,Espanha 1,30/10/2022,Ath Bilbao,Villarreal,1,0,H,2.2,3.3,3.4,3,0,1,1,0,0,1,0,100.0,80.0,40.0,20.0,40.0,20.0,20.0,0.0,1.8,0.2,1.6,0.8,0.0,1.2
1184,Espanha 1,30/10/2022,Sociedad,Betis,0,2,A,2.0,3.5,3.8,0,3,2,1,1,0,1,0,100.0,60.0,60.0,40.0,20.0,20.0,40.0,20.0,2.0,1.0,1.0,0.8,0.6,0.6
1185,Espanha 1,31/10/2022,Elche,Getafe,0,1,A,2.7,3.0,2.87,0,3,1,1,0,0,1,0,100.0,80.0,60.0,60.0,40.0,20.0,40.0,40.0,0.2,1.6,0.4,2.0,1.0,1.2
1186,Espanha 1,04/11/2022,Girona,Ath Bilbao,2,1,H,3.75,3.5,2.0,3,0,3,1,1,1,0,1,100.0,100.0,100.0,100.0,60.0,80.0,100.0,80.0,1.6,1.0,1.8,1.8,1.6,2.0
1187,Espanha 1,05/11/2022,Getafe,Cadiz,0,0,D,2.2,3.1,3.75,1,1,0,0,0,0,1,0,80.0,80.0,60.0,60.0,60.0,40.0,60.0,40.0,1.0,1.0,1.2,1.4,0.6,1.8
1188,Espanha 1,05/11/2022,Valladolid,Elche,2,1,H,1.83,3.6,4.33,3,0,3,1,1,1,0,1,80.0,100.0,40.0,100.0,40.0,100.0,40.0,80.0,2.0,0.4,1.4,0.6,1.2,2.2
1189,Espanha 1,05/11/2022,Celta,Osasuna,1,2,A,2.1,3.3,3.75,0,3,3,1,1,1,0,1,100.0,100.0,80.0,80.0,60.0,20.0,60.0,60.0,1.4,1.6,1.4,1.0,1.0,1.0
1190,Espanha 1,05/11/2022,Barcelona,Almeria,2,0,H,1.08,10.0,26.0,3,0,2,1,1,0,1,0,100.0,100.0,80.0,80.0,60.0,60.0,0.0,40.0,3.0,0.0,2.6,0.0,0.4,2.4
1191,Espanha 1,06/11/2022,Ath Madrid,Espanol,1,1,D,1.44,4.5,8.0,1,1,2,1,1,0,1,1,100.0,100.0,100.0,80.0,60.0,40.0,100.0,80.0,1.6,0.6,1.8,1.2,1.0,1.4
1192,Espanha 1,06/11/2022,Sociedad,Valencia,1,1,D,1.95,3.4,4.0,1,1,2,1,1,0,1,1,100.0,100.0,60.0,100.0,20.0,60.0,40.0,100.0,2.0,1.2,1.0,0.8,1.4,1.4
1193,Espanha 1,06/11/2022,Villarreal,Mallorca,0,2,A,1.57,4.0,5.75,0,3,2,1,1,0,1,0,100.0,100.0,100.0,80.0,40.0,40.0,40.0,60.0,2.0,1.4,1.8,0.8,1.2,1.4
